appid,maxccu,success_class,suc_class,followers
200010,111,F,0,3985
495560,3940,D,0,19644
303310,105,F,0,6877
557400,2398,D,0,0
501080,2075,D,0,15611
415420,87,F,0,4857
321800,667,F,0,29541
994140,396,F,0,6507
1210250,755,F,0,2632
625340,1550,F,0,0
47920,104,F,0,5024
541300,1716,F,0,51912
223810,67,F,0,8133
641780,421,F,0,0
6980,84,F,0,3809
446560,174,F,0,11338
433350,2181,D,0,21024
329440,251,F,0,8396
593200,159,F,0,0
252850,10509,B,1,3826
271260,2601,D,0,0
314710,1554,F,0,20662
405830,894,F,0,10156
665090,264,F,0,0
1031480,656,F,0,4139
224820,109,F,0,4598
443110,767,F,0,0
255070,880,F,0,0
266410,649,F,0,27883
533780,2368,D,0,0
623080,120,F,0,9917
1252780,1198,F,0,1402
418180,1109,F,0,36090
272470,437,F,0,12385
461870,1163,F,0,29925
447290,802,F,0,11645
1024890,1645,F,0,6842
8170,150,F,0,5845
243950,347,F,0,12001
298520,2034,D,0,6955
588690,196,F,0,0
1104380,139,F,0,7400
1211630,10599,B,1,10190
855860,146,F,0,5401
395200,213,F,0,14029
228260,677,F,0,11681
2210,123,F,0,10581
220160,239,F,0,2738
334310,3533,D,0,9299
1093720,114,F,0,511
1230410,141,F,0,2025
666860,977,F,0,6110
217140,119,F,0,5459
214250,152,F,0,12206
716710,1463,F,0,16448
798420,798,F,0,10092
1227890,1091,F,0,10804
1106530,2063,D,0,4929
312750,667,F,0,15372
917680,27,F,0,2215
1094780,1954,F,0,4565
963000,42,F,0,1530
327860,362,F,0,69538
963710,79,F,0,5583
914260,394,F,0,8052
33120,1444,F,0,2370
42120,251,F,0,0
15370,669,F,0,4635
515040,731,F,0,4451
415270,342,F,0,3987
695290,1131,F,0,4298
4850,384,F,0,3804
609490,251,F,0,9388
658560,264,F,0,873
544610,1242,F,0,38290
249870,512,F,0,10999
368390,207,F,0,6745
1261040,741,F,0,5906
438270,494,F,0,25774
619910,602,F,0,12751
433910,133,F,0,6981
938560,489,F,0,20810
527270,618,F,0,34200
261760,559,F,0,18569
7600,420,F,0,3453
246700,67,F,0,9309
338390,2365,D,0,75604
208730,341,F,0,9654
523210,91,F,0,4038
798490,1696,F,0,36070
543260,235,F,0,19353
382900,559,F,0,20720
579950,906,F,0,29257
1189490,998,F,0,7398
470260,396,F,0,22871
421170,2883,D,0,42172
107800,175,F,0,3355
266430,110,F,0,19169
1058830,313,F,0,5244
511740,218,F,0,26309
487430,314,F,0,10132
406290,671,F,0,9557
435790,1215,F,0,1937
254320,411,F,0,27990
1005300,6630,C,1,12595
582890,7399,C,1,6211
1081510,155,F,0,7370
33460,57,F,0,4782
55040,49,F,0,2013
227220,493,F,0,0
442780,1118,F,0,12113
773790,1148,F,0,36457
624270,161,F,0,9657
550010,1529,F,0,9559
819500,611,F,0,47693
25830,549,F,0,6486
208670,44,F,0,13592
485380,189,F,0,7467
203830,277,F,0,4093
383230,327,F,0,17580
323060,693,F,0,10994
436180,2093,D,0,24560
308600,214143,AAA,1,7531
1163130,564,F,0,8070
431600,497,F,0,10335
463270,421,F,0,14748
32460,145,F,0,4936
241910,168,F,0,5622
1003890,264,F,0,18482
1057680,233,F,0,3747
284460,272,F,0,18236
616720,779,F,0,0
239660,608,F,0,5360
207080,108,F,0,2043
215160,264,F,0,3923
11610,885,F,0,7807
672680,773,F,0,0
13250,1062,F,0,5676
1186400,388,F,0,11924
246840,354,F,0,5188
293180,6084,C,1,1016
230700,192,F,0,7386
422810,1659,F,0,14666
239840,477,F,0,32332
829110,650,F,0,12162
621000,317,F,0,3221
898920,1227,F,0,8704
461430,243,F,0,19627
389170,616,F,0,6510
218820,833,F,0,11132
275670,425,F,0,5707
427250,599,F,0,21544
758330,1554,F,0,31781
232050,118780,AAA,1,7065
991270,1922,F,0,15073
333250,7227,C,1,13050
956680,481,F,0,43300
57640,150,F,0,2522
384630,422,F,0,8759
542310,106,F,0,5324
13140,217,F,0,0
674520,220,F,0,8039
282400,185,F,0,4853
306040,573,F,0,2857
711660,243,F,0,12172
1163550,4442,D,0,16531
253750,62,F,0,0
231330,186,F,0,19121
950100,2451,D,0,9197
1212620,245,F,0,3315
33100,1029,F,0,2787
307050,185,F,0,3961
840140,5075,C,1,46875
22340,86,F,0,8877
1203630,422,F,0,17916
748490,1689,F,0,20578
243200,860,F,0,6944
41300,94,F,0,0
381120,683,F,0,16007
600480,917,F,0,19781
867290,1512,F,0,27465
888090,26,F,0,0
269050,25,F,0,9258
598960,1622,F,0,34516
466630,170,F,0,12622
61700,398,F,0,0
209100,281,F,0,8842
274270,223,F,0,20767
632300,2254,D,0,24947
370280,90,F,0,6049
20530,81,F,0,0
284390,101,F,0,6500
20540,171,F,0,0
9350,335,F,0,7788
984110,317,F,0,8538
874240,6531,C,1,17972
951440,1663,F,0,58271
513560,769,F,0,27079
384110,329,F,0,19521
1094710,5442,C,1,4083
3700,630,F,0,6748
310060,661,F,0,10765
40,629,F,0,2149
6900,220,F,0,3670
1236990,686,F,0,3522
351990,94,F,0,5666
272230,283,F,0,34080
1057750,365,F,0,8275
935880,932,F,0,4455
740260,185,F,0,7325
509220,302,F,0,1434
506500,388,F,0,16667
443580,231,F,0,3678
922460,427,F,0,2810
239800,48,F,0,3307
314970,1022,F,0,0
226580,1005,F,0,10758
327090,436,F,0,75975
489360,798,F,0,13447
802200,136,F,0,12437
638070,149224,AAA,1,10814
599080,368,F,0,35129
97000,70,F,0,0
268400,1056,F,0,13233
1292940,985,F,0,4070
618140,842,F,0,1039
335330,260,F,0,18330
331440,256,F,0,6382
1104640,930,F,0,20930
316720,17,F,0,8626
592260,665,F,0,12053
232750,277,F,0,8536
1238080,599,F,0,4130
1218740,5740,C,1,8972
252350,192,F,0,4105
915460,57,F,0,5869
397740,80,F,0,2767
1202900,308,F,0,5213
907470,172,F,0,14259
252630,170,F,0,7850
495140,436,F,0,5369
416130,147,F,0,5218
858260,146,F,0,8681
271900,171,F,0,950
225640,573,F,0,13991
393530,6818,C,1,6313
1348300,1437,F,0,1891
227480,260,F,0,4299
616110,760,F,0,3181
566160,791,F,0,1069
1160490,782,F,0,5505
452570,535,F,0,12577
3730,101,F,0,7349
253330,97,F,0,13512
228360,422,F,0,10124
1239080,784,F,0,22501
265690,230,F,0,8386
1217390,696,F,0,4950
1171370,53,F,0,2180
38700,56,F,0,0
274310,116,F,0,0
324510,1160,F,0,63470
337950,1177,F,0,56956
1144110,133,F,0,1620
1161490,1660,F,0,7029
534550,770,F,0,10390
544330,3406,D,0,11022
231060,341,F,0,15935
1038740,130,F,0,4769
45700,121,F,0,11304
65300,210,F,0,0
844590,307,F,0,7959
408410,496,F,0,14908
939600,380,F,0,23399
7510,4485,D,0,3543
576770,212,F,0,16579
33900,137,F,0,0
401680,628,F,0,5877
523650,288,F,0,24524
522210,13958,B,1,5135
491130,298,F,0,7506
628670,1911,F,0,35375
251290,839,F,0,25256
795630,757,F,0,6387
8080,119,F,0,3989
249680,186,F,0,2744
262940,191,F,0,4886
577230,542,F,0,26746
250500,26,F,0,3245
457550,2591,D,0,9212
21980,154,F,0,13988
552700,1295,F,0,39123
6830,164,F,0,3685
696370,147854,AAA,1,4758
1267470,3034,D,0,4240
17710,259,F,0,0
24870,276,F,0,7918
1106750,4369,D,0,16278
331480,694,F,0,12841
1088150,1478,F,0,4923
805850,170,F,0,3963
274290,319,F,0,14164
688470,3580,D,0,13187
457210,133,F,0,9692
239120,792,F,0,19499
204180,638,F,0,0
662960,554,F,0,31825
227180,273,F,0,0
383180,414,F,0,11065
1142500,490,F,0,5080
786520,3708,D,0,31404
499660,549,F,0,52683
213330,221,F,0,7416
473770,113,F,0,5992
524580,971,F,0,29112
1369320,411,F,0,3534
504130,9036,C,1,5752
678900,1044,F,0,25951
1122750,238,F,0,10543
746580,1770,F,0,13471
966330,171,F,0,12530
345650,15,F,0,5521
505170,592,F,0,5662
249590,139,F,0,8781
436320,701,F,0,25772
385730,2519,D,0,12186
1253950,737,F,0,12337
6550,141,F,0,8571
591960,1380,F,0,5350
339350,243,F,0,5911
1047440,890,F,0,20067
45770,301,F,0,6291
227580,173,F,0,1678
1263370,870,F,0,18843
247240,273,F,0,4445
488310,575,F,0,3161
1200,192,F,0,0
255420,1185,F,0,7088
15320,137,F,0,6566
238750,348,F,0,6215
691690,1002,F,0,31442
1129190,758,F,0,5803
711990,727,F,0,8634
1053680,172,F,0,4641
1114940,514,F,0,3494
738540,3450,D,0,28259
846470,290,F,0,21780
574720,2774,D,0,22429
367270,1130,F,0,51704
437160,272,F,0,16393
743390,96,F,0,5346
308040,30771,A,1,3183
374030,239,F,0,0
1510,111,F,0,6304
266130,290,F,0,15969
591460,953,F,0,26299
1282210,1403,F,0,14653
38740,59,F,0,0
220740,206,F,0,5188
25900,374,F,0,6530
734580,434,F,0,12838
340050,592,F,0,29555
22120,116,F,0,8320
204060,76,F,0,7313
596970,2344,D,0,28421
282760,196,F,0,3357
926990,2253,D,0,8362
1282590,3086,D,0,11995
263540,243,F,0,23031
981430,1412,F,0,18554
226720,489,F,0,12235
416600,587,F,0,17139
1058650,2312,D,0,31909
1044620,484,F,0,12756
402020,540,F,0,17341
527100,883,F,0,31935
278890,257,F,0,3697
1191210,503,F,0,12208
601050,1080,F,0,24426
342380,309,F,0,29576
789760,624,F,0,29877
463150,9638,C,1,2477
494150,488,F,0,3637
1057850,84,F,0,3056
31270,125,F,0,2064
442070,5430,C,1,9096
491530,1331,F,0,9745
497640,637,F,0,8727
1209490,923,F,0,8920
744810,34,F,0,4970
1051310,654,F,0,15964
1258040,200,F,0,2169
1079800,213,F,0,8539
420560,2606,D,0,25326
525480,1989,F,0,32547
1349230,649,F,0,9491
307230,103,F,0,2523
1057700,298,F,0,3979
33220,425,F,0,2249
4720,370,F,0,7083
366320,304,F,0,23584
552280,155,F,0,0
995460,345,F,0,6092
57400,19,F,0,739
32400,216,F,0,3328
334920,946,F,0,6522
860890,2648,D,0,51997
530320,226,F,0,4711
8600,280,F,0,0
595690,599,F,0,24557
1082710,295,F,0,5933
512790,401,F,0,21764
803600,2191,D,0,22854
508190,355,F,0,16195
914710,610,F,0,11677
366220,1957,F,0,53384
1147660,7242,C,1,9177
219680,21,F,0,0
1253920,4547,D,0,24811
568090,155,F,0,7985
991170,3069,D,0,14142
764050,1327,F,0,19764
774241,4603,D,0,37137
313630,651,F,0,0
766370,1374,F,0,37288
1088790,1034,F,0,41622
583470,1641,F,0,18626
31290,326,F,0,5308
433550,120,F,0,21230
357310,896,F,0,50933
71230,362,F,0,3227
399820,422,F,0,12521
1186640,401,F,0,11805
1054490,855,F,0,12762
249990,1265,F,0,12394
550320,477,F,0,12185
712730,333,F,0,4245
249650,1113,F,0,0
284950,2321,D,0,587
564230,1712,F,0,15403
289690,3438,D,0,13727
416680,479,F,0,15547
1093910,82,F,0,3507
451760,146,F,0,9318
39190,253,F,0,6166
619080,2606,D,0,53483
434260,340,F,0,1206
667720,1509,F,0,11995
1283190,553,F,0,2991
1275630,1237,F,0,6349
2820,437,F,0,18209
434050,328,F,0,17185
41050,122,F,0,6846
99300,481,F,0,2674
482920,1446,F,0,4288
203630,329,F,0,0
829590,1793,F,0,20621
253840,964,F,0,22766
244770,765,F,0,79866
1041320,5898,C,1,14053
217920,76,F,0,3847
533120,3980,D,0,5717
414530,3499,D,0,25644
298030,520,F,0,9062
610360,275,F,0,1179
376300,1970,F,0,23531
1139890,263,F,0,1099
1051200,951,F,0,24375
221810,226,F,0,14453
718560,1237,F,0,25961
801630,1377,F,0,13273
254200,731,F,0,26030
209370,33,F,0,5385
16900,299,F,0,26818
425220,856,F,0,28096
205650,143,F,0,5809
906100,1034,F,0,18751
400170,1321,F,0,18951
1016800,947,F,0,56648
324310,1279,F,0,18062
688130,674,F,0,3161
204630,394,F,0,6887
797430,565,F,0,1139
477770,637,F,0,13042
221540,1167,F,0,18035
1238820,640,F,0,7943
360,79,F,0,5837
411370,2067,D,0,17071
281920,863,F,0,0
15170,884,F,0,8952
262150,650,F,0,8948
744190,1139,F,0,11002
389510,21,F,0,0
218740,529,F,0,5556
407840,690,F,0,21340
252470,2282,D,0,53390
757240,230,F,0,9356
1016120,5473,C,1,6965
306660,524,F,0,21135
1367550,3206,D,0,9946
1066890,1150,F,0,12473
312610,372,F,0,15499
1194930,3098,D,0,13248
211260,129,F,0,5578
6850,529,F,0,5436
222980,288,F,0,3905
411960,229,F,0,12959
250050,432,F,0,0
365160,349,F,0,45355
1123770,1571,F,0,32134
964800,547,F,0,19540
98200,100,F,0,0
475190,194,F,0,4890
1101190,2877,D,0,18701
1148510,255,F,0,5140
461910,5445,C,1,6147
3900,1409,F,0,10703
976800,6151,C,1,21337
214170,228,F,0,7519
420740,3976,D,0,5064
645090,221,F,0,1368
356650,2538,D,0,57868
817130,1496,F,0,10126
262830,355,F,0,0
1002560,87,F,0,5970
94200,48,F,0,2961
792300,584,F,0,28434
311240,1913,F,0,0
219910,139,F,0,3542
233840,1103,F,0,9083
252030,261,F,0,13466
434460,2273,D,0,24486
719890,2580,D,0,0
525510,568,F,0,21640
562500,331,F,0,7361
471550,594,F,0,23028
595280,929,F,0,0
853550,588,F,0,17124
800270,1493,F,0,14872
235340,567,F,0,16579
1188930,1162,F,0,11260
873940,1479,F,0,28676
920490,702,F,0,2867
386620,1532,F,0,9837
382140,383,F,0,0
853770,132,F,0,10851
249630,175,F,0,22444
412880,269,F,0,8376
230270,521,F,0,0
1151080,803,F,0,8582
243930,910,F,0,16306
304730,1565,F,0,18174
334940,283,F,0,6532
877200,1189,F,0,20689
227600,607,F,0,5601
58610,466,F,0,9458
540840,397,F,0,9968
980610,685,F,0,2282
207490,177,F,0,10806
102840,335,F,0,7911
588210,1941,F,0,43975
679900,2137,D,0,23018
580200,1305,F,0,67881
24810,540,F,0,8067
503350,163,F,0,32388
2200,95,F,0,11786
617160,323,F,0,25250
933820,1659,F,0,59382
283290,678,F,0,6034
919370,2205,D,0,13903
55140,281,F,0,5120
1070580,82,F,0,2010
1058640,245,F,0,2786
263300,142,F,0,10335
581270,180,F,0,10406
7830,327,F,0,11522
1282690,1387,F,0,15874
412740,488,F,0,9183
805940,274,F,0,12909
20570,1212,F,0,0
1227530,3061,D,0,38260
435120,148,F,0,5343
230820,159,F,0,5370
916730,915,F,0,9197
1175140,270,F,0,2892
404590,4017,D,0,34783
518580,237,F,0,3987
449140,1330,F,0,13705
497180,853,F,0,5863
22200,40,F,0,0
1041720,6390,C,1,31136
285800,218169,AAA,1,4544
335620,1111,F,0,20166
834740,1011,F,0,15855
298600,2999,D,0,5058
15130,193,F,0,9695
927250,1191,F,0,18229
891040,371,F,0,2810
586980,432,F,0,4609
724970,2364,D,0,11155
538100,364,F,0,50132
1101450,308,F,0,8787
707680,553,F,0,1983
313020,158,F,0,1806
236510,51,F,0,10880
571310,1072,F,0,17269
1058020,548,F,0,10792
449680,6074,C,1,1098
6800,289,F,0,5029
402840,4067,D,0,6328
231200,431,F,0,22240
799960,754,F,0,8697
1017180,272,F,0,9155
419480,1260,F,0,68692
591420,484,F,0,1372
270170,21,F,0,2012
388750,1106,F,0,26880
1024380,2056,D,0,31880
560260,250,F,0,0
38600,183,F,0,0
225160,103,F,0,5289
227780,165,F,0,6571
591370,631,F,0,34017
12320,200,F,0,8822
207350,191,F,0,15681
22180,212,F,0,6031
1274450,265,F,0,2663
39800,486,F,0,0
6120,286,F,0,5399
1356670,7043,C,1,27465
322770,148,F,0,17445
702050,429,F,0,12662
952070,4233,D,0,2227
477740,960,F,0,15598
702890,2990,D,0,19646
598330,1071,F,0,40037
579180,540,F,0,27765
230070,701,F,0,0
3320,132,F,0,3834
543460,2178,D,0,33864
292140,609,F,0,29247
2270,90,F,0,4166
356500,484,F,0,10117
763890,1051,F,0,23624
598980,224,F,0,5557
445190,2901,D,0,34419
562010,391,F,0,0
921060,1097,F,0,21604
466300,955,F,0,29840
247660,119,F,0,7872
763410,400,F,0,3298
212200,1225,F,0,12983
880950,339,F,0,18059
291010,698,F,0,3941
208500,366,F,0,7668
211600,110,F,0,4927
204530,1279,F,0,10489
529110,260,F,0,8363
234390,235,F,0,7564
353640,1000,F,0,20022
1238060,1076,F,0,11371
339600,3813,D,0,32129
3480,243,F,0,1769
2320,101,F,0,7037
6880,193,F,0,4727
570780,1782,F,0,4741
674500,1707,F,0,36684
893680,365,F,0,10677
960910,747,F,0,16424
541210,865,F,0,57013
546390,314,F,0,5660
448280,6126,C,1,21802
385370,136,F,0,5821
595140,590,F,0,0
1052070,204,F,0,6945
17330,125,F,0,11141
215510,361,F,0,16425
911400,3561,D,0,7722
431930,2597,D,0,7118
261530,79,F,0,23052
442120,835,F,0,9130
315810,301,F,0,19012
233740,308,F,0,7593
72200,176,F,0,23587
703860,1038,F,0,16579
1194630,4997,D,0,18222
348710,498,F,0,17854
667870,422,F,0,3657
329490,423,F,0,15931
559100,2658,D,0,61138
281640,1923,F,0,47901
1191840,2105,D,0,5152
939510,897,F,0,30494
452060,723,F,0,16240
306760,1915,F,0,49656
536270,3334,D,0,74991
725480,781,F,0,6821
578330,833,F,0,12620
1201240,3982,D,0,8663
332070,353,F,0,26022
555950,487,F,0,25593
899970,575,F,0,13552
260750,101,F,0,7587
1013320,2814,D,0,3729
254440,148,F,0,3456
409590,781,F,0,50989
607260,215,F,0,4510
267530,664,F,0,11096
483980,233,F,0,14320
506140,4221,D,0,14183
304530,3687,D,0,35564
418650,2792,D,0,12222
712050,370,F,0,12938
286040,1032,F,0,18267
507010,385,F,0,0
252670,2740,D,0,10682
582270,629,F,0,33171
671440,1388,F,0,73666
292410,2269,D,0,2732
311260,3513,D,0,103147
469600,3284,D,0,23189
434730,242,F,0,15675
421050,2639,D,0,16897
696170,2450,D,0,35350
732370,1944,F,0,14038
592580,7082,C,1,22938
730310,3586,D,0,29291
848350,362,F,0,10805
552590,348,F,0,19085
563840,590,F,0,46014
265610,301,F,0,13957
297020,1482,F,0,785
1262240,894,F,0,18423
952040,458,F,0,7448
321400,3328,D,0,11895
1222690,3664,D,0,17388
567630,2203,D,0,15335
231740,506,F,0,7406
433530,1349,F,0,31396
393520,932,F,0,23026
967250,327,F,0,9115
21000,266,F,0,5142
1108320,3043,D,0,8719
621830,1034,F,0,13348
851800,2670,D,0,14618
235210,372,F,0,7262
227080,23,F,0,0
9880,985,F,0,0
571260,1197,F,0,41675
238260,226,F,0,8623
313730,1024,F,0,16078
1158940,1680,F,0,14361
495910,3468,D,0,19689
214190,405,F,0,16188
24800,524,F,0,14194
251470,354,F,0,16603
574980,1436,F,0,15213
224960,194,F,0,5394
1207590,918,F,0,24092
544550,991,F,0,50471
8800,2636,D,0,4139
1202540,287,F,0,8179
742300,1629,F,0,23123
348250,2191,D,0,0
375530,740,F,0,11310
703700,720,F,0,27192
259530,599,F,0,3787
999730,3779,D,0,18810
597760,339,F,0,11594
1216200,502,F,0,2565
1096530,2302,D,0,39649
227000,83,F,0,11759
1274290,148,F,0,4593
577940,701,F,0,19834
107200,284,F,0,4983
393080,1408,F,0,70323
1520,380,F,0,6045
915320,895,F,0,3787
568570,810,F,0,59372
246580,106,F,0,6254
263620,132,F,0,12209
320040,324,F,0,38986
427190,960,F,0,20054
504210,1169,F,0,29291
461950,403,F,0,25024
272270,7430,C,1,58842
357190,2487,D,0,31351
1089130,886,F,0,7857
345350,2502,D,0,63937
466500,229,F,0,35509
399670,444,F,0,9481
407900,177,F,0,7518
814370,1254,F,0,34448
461840,106,F,0,4469
799070,170,F,0,1181
705120,1034,F,0,26966
13570,233,F,0,8145
305260,225,F,0,5135
412220,1231,F,0,2556
636040,1404,F,0,0
212630,503,F,0,19833
214870,289,F,0,14412
263500,351,F,0,0
290790,3998,D,0,48991
39680,1249,F,0,14670
1238000,2708,D,0,12828
1071870,1853,F,0,22870
734750,1820,F,0,2493
391730,1758,F,0,39900
387340,1248,F,0,25372
496890,285,F,0,10434
257730,479,F,0,21135
224500,507,F,0,18235
667970,918,F,0,9956
893030,18509,BB,1,0
1062160,1924,F,0,16806
2620,204,F,0,7445
251730,853,F,0,42515
237740,63,F,0,5995
338170,2101,D,0,5520
35000,255,F,0,7549
251870,300,F,0,9354
323220,518,F,0,45178
7000,206,F,0,5970
1216320,1018,F,0,19415
776490,934,F,0,36705
1025580,1866,F,0,13830
251170,367,F,0,16721
402330,56,F,0,5491
234330,1273,F,0,4661
994220,917,F,0,19694
208750,726,F,0,0
355790,1241,F,0,61950
615610,142,F,0,3841
569860,2703,D,0,25863
753650,1608,F,0,27495
220820,1003,F,0,6670
599390,1019,F,0,13496
7760,405,F,0,6841
396900,622,F,0,22312
1306580,337,F,0,2205
421120,467,F,0,39891
878380,954,F,0,13219
631510,591,F,0,34513
543900,7713,C,1,35237
423580,2514,D,0,38373
934840,360,F,0,3352
1069740,1102,F,0,3687
218060,55,F,0,3003
1120810,2206,D,0,16988
893850,1063,F,0,16687
1364960,988,F,0,5889
1233270,1126,F,0,16040
250420,65,F,0,0
914800,412,F,0,13782
979120,3598,D,0,20078
635320,362,F,0,21817
507490,3831,D,0,26864
485980,491,F,0,16799
286000,1975,F,0,61292
331360,441,F,0,23193
1218250,303,F,0,8877
91600,870,F,0,0
998930,242,F,0,11434
268850,4248,D,0,8049
236150,20842,A,1,55511
286340,389,F,0,39856
700030,5331,C,1,50236
622220,3118,D,0,32295
449800,2190,D,0,59641
356400,245,F,0,17701
978780,3706,D,0,22230
479130,1046,F,0,14226
12360,125,F,0,3824
32500,964,F,0,10397
346330,1122,F,0,0
522470,484,F,0,11199
462930,2870,D,0,5063
667890,3967,D,0,21938
714120,750,F,0,17562
307670,874,F,0,42367
290730,539,F,0,11299
1140270,2252,D,0,10048
460120,1160,F,0,30020
3720,1041,F,0,8853
1044200,913,F,0,16461
759740,1080,F,0,16457
446150,2277,D,0,13990
256190,280,F,0,20001
1067900,102,F,0,4659
1293860,1139,F,0,10520
304410,304,F,0,2245
255520,1164,F,0,2938
286260,313,F,0,17002
364420,1149,F,0,39475
457330,523,F,0,15901
650700,469,F,0,11485
1072390,255,F,0,3453
372360,1413,F,0,35141
799640,447,F,0,14843
780290,2179,D,0,55775
1226470,4958,D,0,35398
1344350,427,F,0,8575
555150,601,F,0,21972
6220,83,F,0,3203
405710,2644,D,0,48016
512470,1967,F,0,0
562810,3180,D,0,16836
809140,3099,D,0,53474
219780,431,F,0,28208
480430,1028,F,0,15792
564310,508,F,0,4532
535480,708,F,0,35759
24840,409,F,0,13033
711810,782,F,0,20627
370910,348015,AAA,1,8078
358130,1038,F,0,39873
647830,1047,F,0,23445
13240,147,F,0,9048
840260,2312,D,0,8168
242880,743,F,0,20654
243120,235,F,0,0
13210,195,F,0,0
384490,5147,C,1,49643
1009290,8590,C,1,34830
8140,227,F,0,9555
539470,543,F,0,49448
794600,1939,F,0,29328
13230,228,F,0,9409
684410,1745,F,0,49444
860950,687,F,0,15358
512250,671,F,0,7202
257750,590,F,0,0
537110,245,F,0,24534
428660,469,F,0,24588
343860,386,F,0,0
228400,193,F,0,8352
948740,998,F,0,22019
838310,953,F,0,14158
22230,997,F,0,0
205230,3203,D,0,3084
346250,24,F,0,5885
970830,4878,D,0,41357
715560,440,F,0,48698
244710,156,F,0,10350
1216710,2807,D,0,12193
1108370,1470,F,0,19000
12810,582,F,0,10801
243800,355,F,0,13093
389140,226,F,0,6391
1158980,2137,D,0,3177
46500,641,F,0,6897
489630,3451,D,0,44393
816340,2000,D,0,21196
375820,777,F,0,21426
1145960,1144,F,0,7117
378720,1741,F,0,48299
844930,377,F,0,10024
1241700,197,F,0,2915
318430,491,F,0,1624
290770,340,F,0,12526
287630,784,F,0,47703
438490,1490,F,0,75282
353270,1007,F,0,38765
55110,250,F,0,0
869760,735,F,0,15924
1106850,823,F,0,50576
410340,419,F,0,13515
405900,2919,D,0,41631
218410,566,F,0,8243
108200,2164,D,0,6796
32510,832,F,0,10561
720280,673,F,0,11211
1026820,593,F,0,3528
363150,11908,B,1,49385
555000,3018,D,0,12013
1000010,6594,C,1,20402
107310,193,F,0,3533
2870,1856,F,0,17585
239250,250,F,0,16364
607050,5065,C,1,35799
640590,5434,C,1,7492
252870,1024,F,0,98444
298900,11498,B,1,77939
308420,808,F,0,0
777130,2581,D,0,9036
23310,524,F,0,19045
253900,7481,C,1,9000
352460,1843,F,0,61680
788260,7484,C,1,16702
637100,2058,D,0,18374
115100,348,F,0,3301
1104660,492,F,0,15366
677160,956,F,0,24311
215830,2091,D,0,32644
244870,249,F,0,0
418070,15462,BB,1,1691
6030,827,F,0,15283
1233570,1446,F,0,14709
285330,833,F,0,10135
441870,1390,F,0,3837
558420,374,F,0,9282
770240,6551,C,1,32637
1285670,133,F,0,3164
785740,3451,D,0,30513
544730,7376,C,1,11257
480650,1627,F,0,23774
568770,354,F,0,9976
496460,1962,F,0,97347
305050,16166,BB,1,0
825630,787,F,0,30834
220860,207,F,0,2915
503300,478,F,0,18184
390670,2443,D,0,40489
388210,1096,F,0,19845
360830,6508,C,1,28653
919640,2260,D,0,47297
206480,1017,F,0,34602
277430,285,F,0,12662
1241510,18,F,0,1216
375910,7445,C,1,79632
555210,184,F,0,0
835860,3727,D,0,36210
317470,441,F,0,18276
417290,883,F,0,71299
223830,1217,F,0,29884
1184050,6407,C,1,41431
1122050,1333,F,0,22309
250520,1981,F,0,34944
1042550,2404,D,0,23622
22600,568,F,0,0
382560,1030,F,0,31939
536930,9443,C,1,45634
34830,343,F,0,5632
673130,352,F,0,15869
468920,480,F,0,24993
400040,1173,F,0,0
862690,263,F,0,10151
8000,308,F,0,7529
234190,327,F,0,6158
331870,483,F,0,0
365960,1652,F,0,20663
582550,481,F,0,22375
670290,809,F,0,5037
225600,609,F,0,0
35130,295,F,0,8943
575550,1688,F,0,12088
857980,2886,D,0,39523
269790,160,F,0,21100
234270,374,F,0,35308
15700,45049,A,1,5026
980300,1027,F,0,6305
32360,356,F,0,7122
761620,1981,F,0,34351
240320,611,F,0,16205
307110,667,F,0,25234
868360,2673,D,0,44461
1010750,592,F,0,6915
342560,1030,F,0,27441
63710,46,F,0,2520
916440,25302,A,1,73346
979110,5687,C,1,94687
570840,451,F,0,19215
613830,846,F,0,27461
322780,2057,D,0,82749
1377380,4434,D,0,51745
690510,1685,F,0,27028
680360,3062,D,0,0
440650,1046,F,0,44347
247910,454,F,0,20664
